"comparison","group_a","group_b","pathway","detection_state","n_paired_genes","gene","gene_index","vanilla_raw_p_full","vanilla_raw_p_masked","vanilla_score_full","vanilla_score_masked","vanilla_delta_score","genept_raw_p_full","genept_raw_p_masked","genept_score_full","genept_score_masked","genept_delta_score","vanilla_adjusted_p_full","vanilla_adjusted_p_masked","genept_adjusted_p_full","genept_adjusted_p_masked","vanilla_qval_full","vanilla_qval_masked","genept_qval_full","genept_qval_masked","vanilla_significant_full","vanilla_significant_masked","genept_significant_full","genept_significant_masked","vanilla_detection_flip","genept_detection_flip","mean_expression_group_A","mean_expression_group_B","expression_difference","detection_fraction_group_A","detection_fraction_group_B","embedding_norm","embedding_to_pathway_mean_cosine"
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"CPTP",21,8.03548663493119e-06,7.93371655046569e-05,5.09498781691362,4.1005233197136,0.994464497200023,0.0731481276708723,0.101341801629482,1.13579678577401,0.994211379196843,0.141585406577167,0.000988364856096536,0.0097584713570728,1,1,1.73351743731473,1.417962696362,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0528006343696131,0.0446510450273194,-0.0081495893422937,0.05,0.054,1.00000001787076,0.913940324834541
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"CSNK1G2",22,8.03548663493119e-06,1.77726970010602e-05,5.09498781691362,4.75024666314563,0.344741153767997,0.0731481276708723,0.0034223189265975,1.13579678577401,2.46567952091782,-1.32988273514381,0.000988364856096536,0.0021860417311304,1,0.420945227971492,1.73351743731473,1.63105534906276,0,0.613004412282997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.36702810334462,0.307566035258163,-0.0594620680864573,0.308,0.31,0.999999935701298,0.905540326785924
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"CTSA",23,8.03548663493119e-06,6.1774102028672e-07,5.09498781691362,6.20919355894615,-1.11420574203253,0.0731481276708723,0.0351222601892017,1.13579678577401,1.45441754412943,-0.318620758355418,0.000988364856096536,7.59821454952666e-05,1,1,1.73351743731473,2.02960302707371,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0641884174131969,0.112998635863602,0.0488102184504051,0.06,0.122,0.999999928922229,0.930342388252885
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"DEGS1",24,8.03548663493119e-06,1.31042954439412e-08,5.09498781691362,7.8825863240523,-2.78759850713867,0.0731481276708723,0.49107566468588,1.13579678577401,0.308851586850884,0.826945198923127,0.000988364856096536,1.61182833960477e-06,1,1,1.73351743731473,2.40679895558663,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.202062375785706,0.106354241055687,-0.0957081347300196,0.184,0.116,1.00000000343172,0.926540209215798
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"DEGS2",25,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.0731481276708723,1.13579678577401,1.13579678577401,0,0.000988364856096536,0.000988364856096536,1,1,1.73351743731473,1.73351743731473,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.00282094608942369,0,-0.00282094608942369,0.002,0,1.00000003011052,0.925843334312953
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"ESYT1",26,8.03548663493119e-06,1.77726970010602e-05,5.09498781691362,4.75024666314563,0.344741153767997,0.0731481276708723,0.0513887607461245,1.13579678577401,1.28913185531754,-0.153335069543525,0.000988364856096536,0.0021860417311304,1,1,1.73351743731473,1.63105534906276,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.217387166973965,0.115623276013535,-0.10176389096043,0.192,0.116,1.00000001311014,0.915839542722802
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"ESYT2",27,8.03548663493119e-06,1.49821174952854e-06,5.09498781691362,5.82442680135432,-0.729438984440692,0.0731481276708723,0.0351222601892017,1.13579678577401,1.45441754412943,-0.318620758355418,0.000988364856096536,0.00018428004519201,1,1,1.73351743731473,1.93249105817205,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.201146280199461,0.115934509883543,-0.0852117703159174,0.176,0.126,0.999999887177889,0.90440569313139
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"ESYT3",28,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.0513887607461245,1.13579678577401,1.28913185531754,-0.153335069543525,0.000988364856096536,0.000988364856096536,1,1,1.73351743731473,1.73351743731473,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0.00129048989387316,0.00129048989387316,0,0.002,0.999999969301075,0.905713119306381
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"GALC",29,8.03548663493119e-06,1.77726970010602e-05,5.09498781691362,4.75024666314563,0.344741153767997,0.0731481276708723,0.0351222601892017,1.13579678577401,1.45441754412943,-0.318620758355418,0.000988364856096536,0.0021860417311304,1,1,1.73351743731473,1.63105534906276,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.022431368593504,0.010428488085461,-0.012002880508043,0.02,0.014,0.999999997150603,0.930434753540678
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"GBA2",30,8.03548663493119e-06,6.1774102028672e-07,5.09498781691362,6.20919355894615,-1.11420574203253,0.0731481276708723,0.230392335941705,1.13579678577401,0.63753197192238,0.498264813851631,0.000988364856096536,7.59821454952666e-05,1,1,1.73351743731473,2.02960302707371,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0588641234145482,0.0469563359600814,-0.0119077874544668,0.056,0.056,0.999999967514707,0.918872011532489
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"GLA",31,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.136726085875245,1.13579678577401,0.864148618783426,0.271648166990585,0.000988364856096536,0.000988364856096536,1,1,1.73351743731473,1.73351743731473,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0220828579768866,0.066713240413543,0.0446303824366564,0.02,0.084,0.99999994699827,0.918639100442403
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"GLB1",32,8.03548663493119e-06,1.49821174952854e-06,5.09498781691362,5.82442680135432,-0.729438984440692,0.0731481276708723,0.0731481276708723,1.13579678577401,1.13579678577401,0,0.000988364856096536,0.00018428004519201,1,1,1.73351743731473,1.93249105817205,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.031900815141749,0.060852783673088,0.028951968531339,0.032,0.076,0.999999981952397,0.934178329763162
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"GLB1L",33,8.03548663493119e-06,1.49821174952854e-06,5.09498781691362,5.82442680135432,-0.729438984440692,0.0731481276708723,0.0150822934297104,1.13579678577401,1.82153261416016,-0.685735828386147,0.000988364856096536,0.00018428004519201,1,1,1.73351743731473,1.93249105817205,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0425128304942854,0.0169398407907886,-0.0255729897034968,0.038,0.018,0.999999927648818,0.912456475324563
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"GLTP",34,8.03548663493119e-06,3.81265104892234e-05,5.09498781691362,4.41877294150378,0.676214875409841,0.0731481276708723,0.288162930520753,1.13579678577401,0.540361887872263,0.595434897901747,0.000988364856096536,0.00468956079017448,1,1,1.73351743731473,1.52606285259303,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.151984639989809,0.179342343416217,0.0273577034264073,0.136,0.202,1.00000007194957,0.92886074947554
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"GM2A",35,8.03548663493119e-06,1.77726970010602e-05,5.09498781691362,4.75024666314563,0.344741153767997,0.0731481276708723,0.288162930520753,1.13579678577401,0.540361887872263,0.595434897901747,0.000988364856096536,0.0021860417311304,1,1,1.73351743731473,1.63105534906276,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0163698025904293,0.00881214695420109,-0.00755765563622825,0.014,0.01,0.999999978975838,0.935347973755448
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"HEXA",36,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.0351222601892017,1.13579678577401,1.45441754412943,-0.318620758355418,0.000988364856096536,0.000988364856096536,1,1,1.73351743731473,1.73351743731473,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.223985318167142,0.16622042833962,-0.0577648898275214,0.204,0.186,0.999999995901123,0.931894351299021
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"HEXB",37,8.03548663493119e-06,9.5725425402497e-08,5.09498781691362,7.01897269497718,-1.92398487806355,0.0731481276708723,0.0513887607461245,1.13579678577401,1.28913185531754,-0.153335069543525,0.000988364856096536,1.17742273245071e-05,1,1,1.73351743731473,2.2201503515613,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.119748144629791,0.115042803928016,-0.00470534070177404,0.11,0.122,0.999999956702897,0.912238032139514
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"KDSR",38,8.03548663493119e-06,3.52341775794401e-06,5.09498781691362,5.45303586115776,-0.358048044244133,0.0731481276708723,0.0233436169134307,1.13579678577401,1.63183185249604,-0.496035066722033,0.000988364856096536,0.000433380384227113,1,1,1.73351743731473,1.83388406114409,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.191552991940437,0.315796546025469,0.124243554085032,0.174,0.308,1.00000001607794,0.924234264870697
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"NEU1",39,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.179741341532766,1.13579678577401,0.745352021196044,0.390444764577966,0.000988364856096536,0.000988364856096536,1,1,1.73351743731473,1.73351743731473,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.037883990832826,0.078667013889821,0.040783023056995,0.036,0.094,1.00000000500757,0.903256036178312
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"NEU3",40,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.136726085875245,1.13579678577401,0.864148618783426,0.271648166990585,0.000988364856096536,0.000988364856096536,1,1,1.73351743731473,1.73351743731473,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0179244954917087,0.0424519378899997,0.0245274423982909,0.016,0.05,1.00000003020673,0.918677060890597
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"ORMDL1",41,8.03548663493119e-06,0.000313688994347936,5.09498781691362,3.503500718082,1.59148709883162,0.0731481276708723,0.0731481276708723,1.13579678577401,1.13579678577401,0,0.000988364856096536,0.0385837463047961,1,1,1.73351743731473,1.18894726823464,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.743527555285358,0.612656797066004,-0.130870758219354,0.568,0.546,0.999999972215714,0.922448115056259
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"ORMDL2",42,8.03548663493119e-06,0.000313688994347936,5.09498781691362,3.503500718082,1.59148709883162,0.0731481276708723,0.000313688994347936,1.13579678577401,3.503500718082,-2.36770393230799,0.000988364856096536,0.0385837463047961,1,0.0385837463047961,1.73351743731473,1.18894726823464,0,1.18894726823464,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.17485276332972,0.31229429843239,0.13744153510267,0.154,0.326,0.999999945702429,0.923132948689888
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"ORMDL3",43,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.00946978291842922,1.13579678577401,2.02365997647813,-0.88786319070412,0.000988364856096536,0.000988364856096536,1,1,1.73351743731473,1.73351743731473,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.13457930881364,0.100323692832751,-0.0342556159808894,0.12,0.102,0.999999960653896,0.919275544952619
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"OSBP",44,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.0034223189265975,1.13579678577401,2.46567952091782,-1.32988273514381,0.000988364856096536,0.000988364856096536,1,0.420945227971492,1.73351743731473,1.73351743731473,0,0.613004412282997,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.148163433229994,0.213156143010896,0.0649927097809013,0.136,0.234,0.999999946735403,0.895095588612461
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"PLPP1",45,8.03548663493119e-06,6.1774102028672e-07,5.09498781691362,6.20919355894615,-1.11420574203253,0.0731481276708723,0.0731481276708723,1.13579678577401,1.13579678577401,0,0.000988364856096536,7.59821454952666e-05,1,1,1.73351743731473,2.02960302707371,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.0296422631953784,0.0333706042753855,0.00372834108000709,0.028,0.036,1.0000000460556,0.930580468298904
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"PLPP2",46,8.03548663493119e-06,8.03548663493119e-06,5.09498781691362,5.09498781691362,0,0.0731481276708723,0.0731481276708723,1.13579678577401,1.13579678577401,0,0.000988364856096536,0.000988364856096536,1,1,1.73351743731473,1.73351743731473,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0.999999975685953,0.931095467361687
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"PPM1L",47,8.03548663493119e-06,1.77726970010602e-05,5.09498781691362,4.75024666314563,0.344741153767997,0.0731481276708723,0.136726085875245,1.13579678577401,0.864148618783426,0.271648166990585,0.000988364856096536,0.0021860417311304,1,1,1.73351743731473,1.63105534906276,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.00627459969715609,0.00234598241908492,-0.00392861727807117,0.006,0.002,1.00000001618052,0.924617853460173
"cd4_0h_vs_12h","cd4_0h","cd4_12h","REACTOME_SPHINGOLIPID_METABOLISM","Vanilla-only significant",72,"PRKD2",48,8.03548663493119e-06,1.49821174952854e-06,5.09498781691362,5.82442680135432,-0.729438984440692,0.0731481276708723,0.101341801629482,1.13579678577401,0.994211379196843,0.141585406577167,0.000988364856096536,0.00018428004519201,1,1,1.73351743731473,1.93249105817205,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.124748033391479,0.151109506393522,0.0263614730020426,0.11,0.154,1.00000004346954,0.922327250853815
