dataset_index,dataset_gene,match_type,embedding_key
4305,WDR41,exact,WDR41
4306,TBCA,exact,TBCA
4307,AP3B1,exact,AP3B1
4308,SCAMP1-AS1,exact,SCAMP1-AS1
4309,SCAMP1,exact,SCAMP1
4310,LHFPL2,exact,LHFPL2
4311,ARSB,exact,ARSB
4312,DMGDH,exact,DMGDH
4313,BHMT2,exact,BHMT2
4314,JMY,exact,JMY
4315,HOMER1,exact,HOMER1
4316,TENT2,exact,TENT2
4317,CMYA5,exact,CMYA5
4318,MTX3,exact,MTX3
4319,THBS4,exact,THBS4
4320,AC012636.1,unmatched,
4321,SERINC5,exact,SERINC5
4322,AC010260.1,unmatched,
4323,ZFYVE16,exact,ZFYVE16
4324,AC008771.1,unmatched,
4325,FAM151B,exact,FAM151B
4326,DHFR,exact,DHFR
4327,AC008434.1,unmatched,
4328,MSH3,exact,MSH3
4329,RASGRF2-AS1,exact,RASGRF2-AS1
4330,RASGRF2,exact,RASGRF2
4331,CKMT2-AS1,exact,CKMT2-AS1
4332,CKMT2,exact,CKMT2
4333,ZCCHC9,exact,ZCCHC9
4334,SSBP2,exact,SSBP2
4335,AC026726.1,unmatched,
4336,ATG10,exact,ATG10
4337,RPS23,exact,RPS23
4338,ATP6AP1L,unmatched,
4339,AC104118.1,unmatched,
4340,TMEM167A,exact,TMEM167A
4341,XRCC4,exact,XRCC4
4342,COX7C,exact,COX7C
4343,RASA1,exact,RASA1
4344,CCNH,exact,CCNH
4345,TMEM161B,exact,TMEM161B
4346,TMEM161B-AS1,unmatched,
4347,CETN3,exact,CETN3
4348,MBLAC2,exact,MBLAC2
4349,POLR3G,exact,POLR3G
4350,LYSMD3,exact,LYSMD3
4351,ADGRV1,exact,ADGRV1
4352,LUCAT1,exact,LUCAT1
4353,ARRDC3,exact,ARRDC3
4354,ARRDC3-AS1,exact,ARRDC3-AS1
4355,FAM172A,unmatched,
4356,POU5F2,exact,POU5F2
4357,KIAA0825,exact,KIAA0825
4358,SLF1,exact,SLF1
4359,MCTP1,exact,MCTP1
4360,TTC37,unmatched,
4361,ARSK,exact,ARSK
4362,GPR150,exact,GPR150
4363,RFESD,exact,RFESD
4364,SPATA9,exact,SPATA9
4365,RHOBTB3,exact,RHOBTB3
4366,GLRX,exact,GLRX
4367,LINC01554,exact,LINC01554
4368,ELL2,exact,ELL2
4369,CAST,exact,CAST
4370,ERAP1,exact,ERAP1
4371,AC008906.1,unmatched,
4372,AC009126.1,unmatched,
4373,ERAP2,exact,ERAP2
4374,LNPEP,exact,LNPEP
4375,RIOK2,exact,RIOK2
4376,RGMB,exact,RGMB
4377,RGMB-AS1,exact,RGMB-AS1
4378,AC008522.1,unmatched,
4379,CHD1,exact,CHD1
4380,LINC02062,unmatched,
4381,AC021086.1,unmatched,
4382,FAM174A,exact,FAM174A
4383,ST8SIA4,exact,ST8SIA4
4384,PAM,exact,PAM
4385,GIN1,exact,GIN1
4386,PPIP5K2,exact,PPIP5K2
4387,C5orf30,official_alias,C5orf30
4388,NUDT12,exact,NUDT12
4389,FBXL17,exact,FBXL17
4390,LINC01023,unmatched,
4391,FER,exact,FER
4392,AC008467.1,unmatched,
4393,PJA2,exact,PJA2
4394,AC012603.1,unmatched,
4395,MAN2A1,exact,MAN2A1
4396,TMEM232,exact,TMEM232
4397,SLC25A46,exact,SLC25A46
4398,TSLP,exact,TSLP
4399,WDR36,exact,WDR36
4400,CAMK4,exact,CAMK4
4401,STARD4,exact,STARD4
4402,STARD4-AS1,exact,STARD4-AS1
4403,NREP,exact,NREP
4404,EPB41L4A,exact,EPB41L4A
4405,EPB41L4A-AS1,unmatched,
4406,APC,exact,APC
4407,SRP19,exact,SRP19
4408,REEP5,exact,REEP5
4409,DCP2,exact,DCP2
4410,MCC,exact,MCC
4411,YTHDC2,exact,YTHDC2
4412,PGGT1B,exact,PGGT1B
4413,CCDC112,exact,CCDC112
4414,FEM1C,exact,FEM1C
4415,AC010226.1,unmatched,
4416,TMED7,exact,TMED7
4417,AC008549.2,unmatched,
4418,ATG12,exact,ATG12
4419,AP3S1,exact,AP3S1
4420,AC034236.3,unmatched,
4421,AC034236.2,unmatched,
4422,COMMD10,exact,COMMD10
4423,SEMA6A,exact,SEMA6A
4424,SEMA6A-AS1,exact,SEMA6A-AS1
4425,DTWD2,exact,DTWD2
4426,DMXL1,exact,DMXL1
4427,TNFAIP8,exact,TNFAIP8
4428,HSD17B4,exact,HSD17B4
4429,SRFBP1,exact,SRFBP1
4430,SNX2,exact,SNX2
4431,SNX24,exact,SNX24
4432,CEP120,exact,CEP120
4433,CSNK1G3,exact,CSNK1G3
4434,GRAMD2B,exact,GRAMD2B
4435,AC093535.1,unmatched,
4436,ALDH7A1,exact,ALDH7A1
4437,PHAX,exact,PHAX
4438,LMNB1,exact,LMNB1
4439,MARCH3,official_alias,MARCH3
4440,C5orf63,exact,C5orf63
4441,AC011416.3,unmatched,
4442,PRRC1,exact,PRRC1
4443,LINC01184,unmatched,
4444,SLC12A2,exact,SLC12A2
4445,ISOC1,exact,ISOC1
4446,HINT1,exact,HINT1
4447,LYRM7,exact,LYRM7
4448,CDC42SE2,exact,CDC42SE2
4449,RAPGEF6,exact,RAPGEF6
4450,FNIP1,exact,FNIP1
4451,ACSL6,exact,ACSL6
4452,SLC22A5,exact,SLC22A5
4453,AC116366.3,unmatched,
4454,AC116366.1,unmatched,
4455,IRF1,exact,IRF1
4456,RAD50,exact,RAD50
4457,AC004039.1,unmatched,
4458,KIF3A,exact,KIF3A
4459,CCNI2,exact,CCNI2
4460,SEPT8,official_alias,SEPT8
4461,SHROOM1,exact,SHROOM1
4462,GDF9,unmatched,
4463,UQCRQ,exact,UQCRQ
4464,LEAP2,exact,LEAP2
4465,AFF4,exact,AFF4
4466,AC010240.3,unmatched,
4467,ZCCHC10,exact,ZCCHC10
4468,HSPA4,exact,HSPA4
4469,C5orf15,exact,C5orf15
4470,VDAC1,exact,VDAC1
4471,AC008608.2,unmatched,
4472,TCF7,exact,TCF7
4473,SKP1,exact,SKP1
4474,PPP2CA,exact,PPP2CA
4475,AC104109.2,unmatched,
4476,CDKL3,exact,CDKL3
4477,UBE2B,exact,UBE2B
4478,AC109454.2,unmatched,
4479,CDKN2AIPNL,exact,CDKN2AIPNL
4480,JADE2,exact,JADE2
4481,SAR1B,exact,SAR1B
4482,SEC24A,exact,SEC24A
4483,CAMLG,exact,CAMLG
4484,DDX46,exact,DDX46
4485,C5orf24,exact,C5orf24
4486,TXNDC15,exact,TXNDC15
4487,PCBD2,exact,PCBD2
4488,CATSPER3,exact,CATSPER3
4489,PITX1,exact,PITX1
4490,C5orf66,unmatched,
4491,H2AFY,official_alias,H2AFY
4492,AC026691.1,unmatched,
4493,SMAD5,exact,SMAD5
4494,KLHL3,exact,KLHL3
4495,HNRNPA0,exact,HNRNPA0
4496,AC106791.1,unmatched,
4497,PKD2L2,exact,PKD2L2
4498,FAM13B,exact,FAM13B
4499,BRD8,exact,BRD8
4500,CDC23,exact,CDC23
4501,FAM53C,exact,FAM53C
4502,KDM3B,exact,KDM3B
4503,ETF1,exact,ETF1
4504,HSPA9,exact,HSPA9
4505,CTNNA1,exact,CTNNA1
4506,SIL1,exact,SIL1
4507,AC011405.1,unmatched,
4508,MATR3,exact,MATR3
4509,SNHG4,exact,SNHG4
4510,MATR3.1,unmatched,
4511,PAIP2,exact,PAIP2
4512,SLC23A1,exact,SLC23A1
4513,SPATA24,exact,SPATA24
4514,DNAJC18,exact,DNAJC18
4515,ECSCR,exact,ECSCR
4516,SMIM33,exact,SMIM33
4517,TMEM173,official_alias,TMEM173
4518,UBE2D2,exact,UBE2D2
4519,CXXC5,exact,CXXC5
4520,NRG2,exact,NRG2
4521,MALINC1,exact,MALINC1
4522,PURA,exact,PURA
4523,IGIP,exact,IGIP
4524,CYSTM1,exact,CYSTM1
4525,PFDN1,exact,PFDN1
4526,ANKHD1,exact,ANKHD1
4527,ANKHD1-EIF4EBP3,exact,ANKHD1-EIF4EBP3
4528,SRA1,exact,SRA1
4529,EIF4EBP3,exact,EIF4EBP3
4530,APBB3,exact,APBB3
4531,SLC35A4,exact,SLC35A4
4532,CD14,exact,CD14
4533,NDUFA2,exact,NDUFA2
4534,TMCO6,exact,TMCO6
4535,IK,exact,IK
4536,WDR55,exact,WDR55
4537,DND1,exact,DND1
4538,HARS,official_alias,HARS
4539,HARS2,exact,HARS2
4540,ZMAT2,exact,ZMAT2
4541,PCDHB9,exact,PCDHB9
4542,TAF7,exact,TAF7
4543,AC005618.1,unmatched,
4544,PCDHGA1,exact,PCDHGA1
4545,PCDHGA5,exact,PCDHGA5
4546,PCDHGA6,exact,PCDHGA6
4547,PCDHGA8,exact,PCDHGA8
4548,PCDHGB5,exact,PCDHGB5
4549,PCDHGA9,exact,PCDHGA9
4550,PCDHGB6,exact,PCDHGB6
4551,PCDHGA10,exact,PCDHGA10
4552,PCDHGB7,exact,PCDHGB7
4553,PCDHGA12,exact,PCDHGA12
4554,DIAPH1,exact,DIAPH1
4555,AC008781.2,unmatched,
4556,HDAC3,exact,HDAC3
4557,RELL2,exact,RELL2
4558,FCHSD1,exact,FCHSD1
4559,ARAP3,exact,ARAP3
4560,DELE1,exact,DELE1
4561,PCDH12,exact,PCDH12
4562,AC005740.4,unmatched,
4563,RNF14,exact,RNF14
4564,GNPDA1,exact,GNPDA1
4565,NDFIP1,exact,NDFIP1
4566,ARHGAP26,exact,ARHGAP26
4567,NR3C1,exact,NR3C1
4568,YIPF5,exact,YIPF5
4569,PRELID2,exact,PRELID2
4570,PLAC8L1,exact,PLAC8L1
4571,LARS,official_alias,LARS
4572,AC091959.3,unmatched,
4573,RBM27,exact,RBM27
4574,TCERG1,exact,TCERG1
4575,JAKMIP2,exact,JAKMIP2
4576,AC091948.1,unmatched,
4577,FBXO38,exact,FBXO38
4578,AC114939.1,unmatched,
4579,ADRB2,exact,ADRB2
4580,SH3TC2,exact,SH3TC2
4581,AFAP1L1,exact,AFAP1L1
4582,GRPEL2,exact,GRPEL2
4583,PCYOX1L,exact,PCYOX1L
4584,AC131025.1,unmatched,
4585,CSNK1A1,exact,CSNK1A1
4586,ARHGEF37,exact,ARHGEF37
4587,PPARGC1B,exact,PPARGC1B
4588,PDE6A,exact,PDE6A
4589,SLC26A2,exact,SLC26A2
4590,TIGD6,exact,TIGD6
4591,HMGXB3,exact,HMGXB3
4592,TCOF1,exact,TCOF1
4593,CD74,exact,CD74
4594,RPS14,exact,RPS14
4595,RBM22,exact,RBM22
4596,DCTN4,exact,DCTN4
4597,SMIM3,exact,SMIM3
4598,IRGM,exact,IRGM
4599,ZNF300,exact,ZNF300
4600,TNIP1,exact,TNIP1
4601,ANXA6,exact,ANXA6
4602,CCDC69,exact,CCDC69
4603,GM2A,exact,GM2A
4604,SLC36A1,exact,SLC36A1
4605,AC011374.2,unmatched,
4606,ATOX1,exact,ATOX1
4607,AC091982.3,unmatched,
4608,G3BP1,exact,G3BP1
4609,LINC01933,exact,LINC01933
4610,FAM114A2,exact,FAM114A2
4611,MFAP3,exact,MFAP3
4612,GALNT10,exact,GALNT10
4613,SAP30L-AS1,exact,SAP30L-AS1
4614,SAP30L,exact,SAP30L
4615,LARP1,exact,LARP1
4616,FAXDC2,exact,FAXDC2
4617,CNOT8,exact,CNOT8
4618,GEMIN5,exact,GEMIN5
4619,MRPL22,exact,MRPL22
4620,TIMD4,exact,TIMD4
4621,HAVCR1,exact,HAVCR1
4622,HAVCR2,exact,HAVCR2
4623,MED7,exact,MED7
4624,ITK,exact,ITK
4625,FAM71B,unmatched,
4626,CYFIP2,exact,CYFIP2
4627,FNDC9,exact,FNDC9
4628,AC008676.1,unmatched,
4629,ADAM19,exact,ADAM19
4630,THG1L,exact,THG1L
4631,LSM11,exact,LSM11
4632,CLINT1,exact,CLINT1
4633,RNF145,exact,RNF145
4634,UBLCP1,exact,UBLCP1
4635,TTC1,exact,TTC1
4636,PWWP2A,exact,PWWP2A
4637,ZBED8,unmatched,
4638,SLU7,exact,SLU7
4639,PTTG1,exact,PTTG1
4640,MIR3142HG,exact,MIR3142HG
4641,GABRG2,exact,GABRG2
4642,CCNG1,exact,CCNG1
4643,NUDCD2,exact,NUDCD2
4644,MAT2B,exact,MAT2B
4645,WWC1,exact,WWC1
4646,RARS,official_alias,RARS
4647,PANK3,exact,PANK3
4648,SPDL1,exact,SPDL1
4649,DOCK2,exact,DOCK2
4650,C5orf58,exact,C5orf58
4651,LCP2,exact,LCP2
4652,KCNMB1,exact,KCNMB1
4653,NPM1,exact,NPM1
4654,FBXW11,exact,FBXW11
4655,STK10,exact,STK10
4656,UBTD2,exact,UBTD2
4657,NEURL1B,exact,NEURL1B
4658,AC022217.3,unmatched,
4659,DUSP1,exact,DUSP1
4660,ERGIC1,exact,ERGIC1
4661,AC008429.1,unmatched,
4662,RPL26L1,exact,RPL26L1
4663,ATP6V0E1,exact,ATP6V0E1
4664,CREBRF,exact,CREBRF
4665,BNIP1,exact,BNIP1
4666,BOD1,exact,BOD1
4667,CPEB4,exact,CPEB4
4668,SFXN1,exact,SFXN1
4669,HRH2,exact,HRH2
4670,THOC3,exact,THOC3
4671,FAM153B,unmatched,
4672,AC139491.7,unmatched,
4673,SIMC1,exact,SIMC1
4674,KIAA1191,exact,KIAA1191
4675,AC138956.2,unmatched,
4676,ARL10,exact,ARL10
4677,NOP16,exact,NOP16
4678,HIGD2A,exact,HIGD2A
4679,CLTB,exact,CLTB
4680,FAF2,exact,FAF2
4681,RNF44,exact,RNF44
4682,CDHR2,exact,CDHR2
4683,TSPAN17,exact,TSPAN17
4684,UIMC1,exact,UIMC1
4685,ZNF346,exact,ZNF346
4686,NSD1,exact,NSD1
4687,RAB24,exact,RAB24
4688,MXD3,exact,MXD3
4689,PRELID1,exact,PRELID1
4690,LMAN2,exact,LMAN2
4691,RGS14,exact,RGS14
4692,GRK6,exact,GRK6
4693,PRR7-AS1,unmatched,
4694,PRR7,exact,PRR7
4695,DBN1,exact,DBN1
4696,PDLIM7,exact,PDLIM7
4697,DDX41,exact,DDX41
4698,FAM193B,exact,FAM193B
4699,AC139795.3,unmatched,
4700,TMED9,exact,TMED9
4701,B4GALT7,exact,B4GALT7
4702,AC139795.2,unmatched,
4703,FAM153A,exact,FAM153A
4704,AC140125.2,unmatched,
4705,AC106795.2,unmatched,
4706,AC106795.5,unmatched,
4707,FAM153C,official_alias,FAM153C
4708,N4BP3,exact,N4BP3
4709,RMND5B,exact,RMND5B
4710,NHP2,exact,NHP2
4711,HNRNPAB,exact,HNRNPAB
4712,PHYKPL,exact,PHYKPL
4713,CLK4,exact,CLK4
4714,ZNF354A,exact,ZNF354A
4715,ZNF354B,exact,ZNF354B
4716,ZFP2,exact,ZFP2
4717,ZNF454,exact,ZNF454
4718,ZNF879,exact,ZNF879
4719,ZNF354C,exact,ZNF354C
4720,RUFY1,exact,RUFY1
4721,HNRNPH1,exact,HNRNPH1
4722,CANX,exact,CANX
4723,MAML1,exact,MAML1
4724,LTC4S,exact,LTC4S
4725,MGAT4B,exact,MGAT4B
4726,SQSTM1,exact,SQSTM1
4727,MRNIP,exact,MRNIP
4728,AC008393.1,unmatched,
4729,TBC1D9B,exact,TBC1D9B
4730,RNF130,exact,RNF130
4731,MAPK9,exact,MAPK9
4732,AC008610.1,unmatched,
4733,CNOT6,exact,CNOT6
4734,FLT4,exact,FLT4
4735,MGAT1,exact,MGAT1
4736,LINC00847,exact,LINC00847
4737,ZFP62,exact,ZFP62
4738,AC008443.5,unmatched,
4739,TRIM7,exact,TRIM7
4740,AC008443.6,unmatched,
4741,TRIM41,exact,TRIM41
4742,RACK1,exact,RACK1
4743,TRIM52,exact,TRIM52
4744,AC138035.1,unmatched,
4745,DUSP22,exact,DUSP22
4746,IRF4,exact,IRF4
4747,EXOC2,exact,EXOC2
4748,AL031770.1,unmatched,
4749,HUS1B,exact,HUS1B
4750,AL357054.4,unmatched,
4751,AL512329.2,unmatched,
4752,GMDS,exact,GMDS
4753,GMDS-DT,exact,GMDS-DT
4754,MYLK4,exact,MYLK4
4755,WRNIP1,exact,WRNIP1
4756,SERPINB1,exact,SERPINB1
4757,SERPINB9P1,unmatched,
4758,SERPINB9,exact,SERPINB9
4759,SERPINB6,exact,SERPINB6
4760,LINC01011,exact,LINC01011
4761,NQO2,exact,NQO2
4762,AL133351.1,unmatched,
4763,RIPK1,exact,RIPK1
4764,AL031963.3,unmatched,
4765,BPHL,exact,BPHL
4766,AL031963.1,unmatched,
4767,TUBB2A,exact,TUBB2A
4768,PSMG4,exact,PSMG4
4769,SLC22A23,exact,SLC22A23
4770,AL445309.1,unmatched,
4771,FAM50B,exact,FAM50B
4772,PRPF4B,exact,PRPF4B
4773,ECI2,exact,ECI2
4774,CDYL,exact,CDYL
4775,RPP40,exact,RPP40
4776,AL359643.3,unmatched,
4777,AL359643.2,unmatched,
4778,LYRM4,exact,LYRM4
4779,FARS2,exact,FARS2
4780,AL022097.1,unmatched,
4781,LY86,exact,LY86
4782,RREB1,exact,RREB1
4783,SSR1,exact,SSR1
4784,CAGE1,exact,CAGE1
4785,RIOK1,exact,RIOK1
4786,SNRNP48,exact,SNRNP48
4787,TXNDC5,exact,TXNDC5
4788,BLOC1S5,exact,BLOC1S5
4789,EEF1E1,exact,EEF1E1
4790,SLC35B3,exact,SLC35B3
4791,AL138885.3,unmatched,
4792,GCNT2,exact,GCNT2
4793,C6orf52,exact,C6orf52
4794,PAK1IP1,exact,PAK1IP1
4795,TMEM14C,exact,TMEM14C
4796,AL024498.1,unmatched,
4797,TMEM14B,exact,TMEM14B
4798,MAK,exact,MAK
4799,SMIM13,exact,SMIM13
4800,NEDD9,exact,NEDD9
4801,TMEM170B,exact,TMEM170B
4802,ADTRP,exact,ADTRP
4803,HIVEP1,exact,HIVEP1
4804,EDN1,exact,EDN1
4805,PHACTR1,exact,PHACTR1
4806,AL008729.1,unmatched,
4807,TBC1D7,exact,TBC1D7
4808,AL008729.2,unmatched,
4809,GFOD1,exact,GFOD1
4810,SIRT5,exact,SIRT5
4811,AL441883.1,unmatched,
4812,NOL7,exact,NOL7
4813,RANBP9,exact,RANBP9
4814,MCUR1,exact,MCUR1
4815,CD83,exact,CD83
4816,AL136162.1,unmatched,
4817,JARID2,exact,JARID2
4818,JARID2-AS1,exact,JARID2-AS1
4819,DTNBP1,exact,DTNBP1
4820,MYLIP,exact,MYLIP
4821,GMPR,exact,GMPR
4822,ATXN1,exact,ATXN1
4823,AL137003.1,unmatched,
4824,AL137003.2,unmatched,
4825,FAM8A1,exact,FAM8A1
4826,NUP153,exact,NUP153
4827,AL138724.1,unmatched,
4828,NHLRC1,exact,NHLRC1
4829,TPMT,exact,TPMT
4830,KDM1B,exact,KDM1B
4831,DEK,exact,DEK
4832,RNF144B,exact,RNF144B
4833,MBOAT1,exact,MBOAT1
4834,E2F3,exact,E2F3
4835,CDKAL1,exact,CDKAL1
4836,SOX4,exact,SOX4
4837,CASC15,unmatched,
4838,NBAT1,exact,NBAT1
4839,DCDC2,exact,DCDC2
4840,MRS2,exact,MRS2
4841,GPLD1,exact,GPLD1
4842,ALDH5A1,exact,ALDH5A1
4843,TDP2,exact,TDP2
4844,ACOT13,exact,ACOT13
4845,AL031775.1,unmatched,
4846,C6orf62,exact,C6orf62
4847,AL031775.2,unmatched,
4848,GMNN,exact,GMNN
4849,ARMH2,exact,ARMH2
4850,RIPOR2,exact,RIPOR2
4851,CARMIL1,exact,CARMIL1
4852,TRIM38,exact,TRIM38
4853,U91328.1,unmatched,
4854,U91328.3,unmatched,
4855,HIST1H1A,official_alias,HIST1H1A
4856,HIST1H3A,official_alias,HIST1H3A
4857,HIST1H4A,official_alias,HIST1H4A
4858,HIST1H4B,official_alias,HIST1H4B
4859,HIST1H1C,official_alias,HIST1H1C
4860,HFE,exact,HFE
4861,HIST1H4C,official_alias,HIST1H4C
4862,HIST1H2BC,official_alias,HIST1H2BC
4863,HIST1H2AC,official_alias,HIST1H2AC
4864,HIST1H1E,official_alias,HIST1H1E
4865,HIST1H2BD,official_alias,HIST1H2BD
4866,AL353759.1,unmatched,
4867,HIST1H2BE,official_alias,HIST1H2BE
4868,HIST1H4D,official_alias,HIST1H4D
4869,AL031777.3,unmatched,
4870,HIST1H2AD,official_alias,HIST1H2AD
4871,HIST1H2BF,official_alias,HIST1H2BF
4872,HIST1H4E,official_alias,HIST1H4E
4873,HIST1H2BG,official_alias,HIST1H2BG
4874,HIST1H2AE,official_alias,HIST1H2AE
4875,HIST1H3E,official_alias,HIST1H3E
4876,HIST1H1D,official_alias,HIST1H1D
4877,HIST1H4F,official_alias,HIST1H4F
4878,HIST1H2BH,official_alias,HIST1H2BH
4879,HIST1H4H,official_alias,HIST1H4H
4880,BTN3A2,exact,BTN3A2
4881,BTN2A2,exact,BTN2A2
4882,BTN3A1,exact,BTN3A1
4883,BTN3A3,exact,BTN3A3
4884,BTN2A1,exact,BTN2A1
4885,HCG11,exact,HCG11
4886,HMGN4,exact,HMGN4
4887,AL121936.1,unmatched,
4888,ABT1,exact,ABT1
4889,AL513548.3,unmatched,
4890,ZNF322,exact,ZNF322
4891,AL513548.1,unmatched,
4892,LINC00240,exact,LINC00240
4893,HIST1H2BJ,official_alias,HIST1H2BJ
4894,HIST1H2AG,official_alias,HIST1H2AG
4895,HIST1H2BK,official_alias,HIST1H2BK
4896,HIST1H2AH,official_alias,HIST1H2AH
4897,PRSS16,exact,PRSS16
4898,ZNF391,exact,ZNF391
4899,AL031118.1,unmatched,
4900,ZNF184,exact,ZNF184
4901,AL009179.1,unmatched,
4902,HIST1H3H,official_alias,HIST1H3H
4903,HIST1H4J,official_alias,HIST1H4J
4904,HIST1H2BN,official_alias,HIST1H2BN
4905,HIST1H2AK,official_alias,HIST1H2AK
4906,HIST1H2AL,official_alias,HIST1H2AL
4907,HIST1H1B,official_alias,HIST1H1B
4908,HIST1H3I,official_alias,HIST1H3I
4909,AL121944.1,unmatched,
4910,ZNF165,exact,ZNF165
4911,ZSCAN16-AS1,exact,ZSCAN16-AS1
4912,ZSCAN16,exact,ZSCAN16
4913,AL358933.1,unmatched,
4914,ZKSCAN8,exact,ZKSCAN8
4915,ZSCAN9,exact,ZSCAN9
4916,ZKSCAN4,exact,ZKSCAN4
4917,NKAPL,exact,NKAPL
4918,ZSCAN26,exact,ZSCAN26
4919,PGBD1,exact,PGBD1
4920,ZSCAN31,exact,ZSCAN31
4921,ZKSCAN3,exact,ZKSCAN3
4922,ZSCAN12,exact,ZSCAN12
4923,ZSCAN23,exact,ZSCAN23
4924,ZBED9,unmatched,
4925,AL049543.1,unmatched,
4926,AL662890.1,unmatched,
4927,HCG14,exact,HCG14
4928,TRIM27,exact,TRIM27
4929,HCG15,unmatched,
4930,ZNF311,exact,ZNF311
4931,GABBR1,exact,GABBR1
4932,MOG,exact,MOG
4933,HLA-F,exact,HLA-F
4934,HLA-G,exact,HLA-G
4935,HLA-A,exact,HLA-A
4936,ZNRD1,official_alias,ZNRD1
4937,PPP1R11,exact,PPP1R11
4938,TRIM31,exact,TRIM31
4939,TRIM26,exact,TRIM26
4940,HCG18,exact,HCG18
4941,TRIM39,exact,TRIM39
4942,RPP21,exact,RPP21
4943,HLA-E,exact,HLA-E
4944,LINC02569,unmatched,
4945,GNL1,exact,GNL1
4946,PRR3,exact,PRR3
4947,ABCF1,exact,ABCF1
4948,PPP1R10,exact,PPP1R10
4949,MRPS18B,exact,MRPS18B
4950,ATAT1,exact,ATAT1
4951,C6orf136,exact,C6orf136
4952,DHX16,exact,DHX16
4953,PPP1R18,exact,PPP1R18
4954,NRM,exact,NRM
4955,MDC1,exact,MDC1
4956,TUBB,exact,TUBB
4957,AL662797.1,unmatched,
4958,FLOT1,exact,FLOT1
4959,IER3-AS1,exact,IER3-AS1
4960,IER3,exact,IER3
4961,HCG20,exact,HCG20
4962,LINC00243,exact,LINC00243
4963,DDR1-DT,unmatched,
4964,DDR1,exact,DDR1
4965,GTF2H4,exact,GTF2H4
4966,VARS2,exact,VARS2
4967,CCHCR1,exact,CCHCR1
4968,TCF19,exact,TCF19
4969,POU5F1,exact,POU5F1
4970,AL662844.4,unmatched,
4971,HCG27,exact,HCG27
4972,HLA-C,exact,HLA-C
4973,HLA-B,exact,HLA-B
4974,AL645933.2,unmatched,
4975,MICA,exact,MICA
4976,MICB,exact,MICB
4977,DDX39B,exact,DDX39B
4978,DDX39B-AS1,exact,DDX39B-AS1
4979,ATP6V1G2,exact,ATP6V1G2
4980,NFKBIL1,exact,NFKBIL1
4981,LTA,exact,LTA
4982,TNF,exact,TNF
4983,LTB,exact,LTB
4984,LST1,exact,LST1
4985,NCR3,exact,NCR3
4986,AIF1,exact,AIF1
4987,PRRC2A,exact,PRRC2A
4988,BAG6,exact,BAG6
4989,APOM,exact,APOM
4990,C6orf47,exact,C6orf47
4991,C6orf47-AS1,unmatched,
4992,GPANK1,exact,GPANK1
4993,CSNK2B,exact,CSNK2B
4994,LY6G5B,exact,LY6G5B
4995,LY6G5C,exact,LY6G5C
4996,ABHD16A,exact,ABHD16A
4997,DDAH2,exact,DDAH2
4998,CLIC1,exact,CLIC1
4999,MSH5,exact,MSH5
5000,VARS,official_alias,VARS
5001,LSM2,exact,LSM2
5002,HSPA1L,exact,HSPA1L
5003,HSPA1A,exact,HSPA1A
5004,HSPA1B,exact,HSPA1B
5005,C6orf48,official_alias,C6orf48
5006,NEU1,exact,NEU1
5007,EHMT2,exact,EHMT2
5008,ZBTB12,exact,ZBTB12
5009,NELFE,exact,NELFE
5010,SKIV2L,unmatched,
5011,DXO,exact,DXO
5012,STK19,exact,STK19
5013,TNXB,exact,TNXB
5014,ATF6B,exact,ATF6B
5015,FKBPL,exact,FKBPL
5016,PRRT1,exact,PRRT1
5017,AL662884.4,unmatched,
5018,PPT2,exact,PPT2
5019,PPT2-EGFL8,exact,PPT2-EGFL8
5020,EGFL8,exact,EGFL8
5021,AGPAT1,exact,AGPAT1
5022,RNF5,exact,RNF5
5023,AGER,exact,AGER
5024,PBX2,exact,PBX2
5025,GPSM3,exact,GPSM3
5026,NOTCH4,exact,NOTCH4
5027,HLA-DRB1,exact,HLA-DRB1
5028,HLA-DQB1,exact,HLA-DQB1
5029,HLA-DOB,exact,HLA-DOB
5030,AL669918.1,unmatched,
5031,TAP2,exact,TAP2
5032,PSMB8,exact,PSMB8
5033,PSMB8-AS1,exact,PSMB8-AS1
5034,PSMB9,exact,PSMB9
5035,TAP1,exact,TAP1
5036,HLA-DMB,exact,HLA-DMB
5037,HLA-DMA,exact,HLA-DMA
5038,BRD2,exact,BRD2
5039,HLA-DOA,exact,HLA-DOA
5040,HLA-DPA1,exact,HLA-DPA1
5041,HLA-DPB1,exact,HLA-DPB1
5042,COL11A2,exact,COL11A2
5043,RXRB,exact,RXRB
5044,SLC39A7,exact,SLC39A7
5045,HSD17B8,exact,HSD17B8
5046,RING1,exact,RING1
5047,AL645940.1,unmatched,
5048,HCG25,exact,HCG25
5049,VPS52,exact,VPS52
5050,RPS18,exact,RPS18
5051,B3GALT4,exact,B3GALT4
5052,WDR46,exact,WDR46
5053,PFDN6,exact,PFDN6
5054,RGL2,exact,RGL2
5055,TAPBP,exact,TAPBP
5056,ZBTB22,exact,ZBTB22
5057,DAXX,exact,DAXX
5058,KIFC1,exact,KIFC1
5059,PHF1,exact,PHF1
5060,CUTA,exact,CUTA
5061,SYNGAP1,exact,SYNGAP1
5062,SYNGAP1-AS1,exact,SYNGAP1-AS1
5063,BAK1,exact,BAK1
5064,LINC00336,exact,LINC00336
5065,ITPR3,exact,ITPR3
5066,UQCC2,exact,UQCC2
5067,LEMD2,exact,LEMD2
5068,HMGA1,exact,HMGA1
