dataset_index,dataset_gene,match_type,embedding_key
15691,PARVA,exact,PARVA
15692,LINC00958,exact,LINC00958
15693,AC018523.2,unmatched,
15694,CALCB,exact,CALCB
15695,NAV2,exact,NAV2
15696,LGR4,exact,LGR4
15697,KIF18A,exact,KIF18A
15698,ABTB2,exact,ABTB2
15699,FJX1,exact,FJX1
15700,AC010768.2,unmatched,
15701,TSPAN18,exact,TSPAN18
15702,MAPK8IP1,exact,MAPK8IP1
15703,LARGE2,exact,LARGE2
15704,AC024475.1,unmatched,
15705,MDK,exact,MDK
15706,PACSIN3,exact,PACSIN3
15707,AC018410.1,unmatched,
15708,SMTNL1,exact,SMTNL1
15709,AP003557.1,unmatched,
15710,OR5B21,exact,OR5B21
15711,AP001350.1,unmatched,
15712,AP003721.4,unmatched,
15713,TMEM132A,exact,TMEM132A
15714,MYRF,exact,MYRF
15715,AP003306.2,unmatched,
15716,AP002990.1,unmatched,
15717,LRRN4CL,exact,LRRN4CL
15718,AP001160.2,unmatched,
15719,FLRT1,exact,FLRT1
15720,AP001453.2,unmatched,
15721,AP003774.3,unmatched,
15722,SNX15,exact,SNX15
15723,CDCA5,exact,CDCA5
15724,FOSL1,exact,FOSL1
15725,CST6,exact,CST6
15726,CATSPER1,exact,CATSPER1
15727,AP001107.2,unmatched,
15728,CNIH2,exact,CNIH2
15729,PTPRCAP,exact,PTPRCAP
15730,ACY3,exact,ACY3
15731,AP003716.1,unmatched,
15732,ALDH3B1,exact,ALDH3B1
15733,GAL,exact,GAL
15734,MYEOV,exact,MYEOV
15735,AP002336.2,unmatched,
15736,ZNF705E,unmatched,
15737,PDE2A,exact,PDE2A
15738,TPBGL,exact,TPBGL
15739,DGAT2,exact,DGAT2
15740,AP003680.1,unmatched,
15741,AP002812.3,unmatched,
15742,KCTD14,exact,KCTD14
15743,SMCO4,exact,SMCO4
15744,SCARNA9,exact,SCARNA9
15745,GPR83,exact,GPR83
15746,PIH1D2,exact,PIH1D2
15747,NCAM1,exact,NCAM1
15748,ANKK1,exact,ANKK1
15749,AP003170.4,unmatched,
15750,USP2,exact,USP2
15751,USP2-AS1,unmatched,
15752,TMEM136,official_alias,TMEM136
15753,AP000646.1,unmatched,
15754,TECTA,exact,TECTA
15755,AP000866.5,unmatched,
15756,ESAM,exact,ESAM
15757,ROBO4,exact,ROBO4
15758,ACRV1,exact,ACRV1
15759,LINC00167,unmatched,
15760,AL731533.2,unmatched,
15761,PITRM1-AS1,exact,PITRM1-AS1
15762,AL136320.1,unmatched,
15763,MCM10,exact,MCM10
15764,NEBL,exact,NEBL
15765,SKIDA1,exact,SKIDA1
15766,C10orf67,exact,C10orf67
15767,AL390961.2,unmatched,
15768,MKX,exact,MKX
15769,BAMBI,exact,BAMBI
15770,AL356258.1,unmatched,
15771,PARD3,exact,PARD3
15772,AL121749.1,unmatched,
15773,AL117339.4,unmatched,
15774,RASSF4,exact,RASSF4
15775,AC022390.1,unmatched,
15776,ZNF365,exact,ZNF365
15777,AL133417.1,unmatched,
15778,EGR2,exact,EGR2
15779,DNAJC12,exact,DNAJC12
15780,STOX1,exact,STOX1
15781,AC073389.3,unmatched,
15782,AC022400.1,unmatched,
15783,AC010997.5,unmatched,
15784,SFTPD-AS1,unmatched,
15785,AL603756.1,unmatched,
15786,ADIRF,exact,ADIRF
15787,NUTM2D,exact,NUTM2D
15788,ANKRD22,exact,ANKRD22
15789,TNKS2-AS1,unmatched,
15790,MYOF,exact,MYOF
15791,CEP55,exact,CEP55
15792,PDE6C,exact,PDE6C
15793,SORBS1,exact,SORBS1
15794,AL355490.2,unmatched,
15795,AL353719.1,unmatched,
15796,AL133353.1,unmatched,
15797,SEMA4G,exact,SEMA4G
15798,KCNIP2-AS1,unmatched,
15799,KCNIP2,exact,KCNIP2
15800,AL121928.1,unmatched,
15801,AL358790.1,unmatched,
15802,DUSP5,exact,DUSP5
15803,RBM20,exact,RBM20
15804,PLEKHS1,exact,PLEKHS1
15805,ADRB1,exact,ADRB1
15806,TDRD1,exact,TDRD1
15807,AL391988.1,unmatched,
15808,CASC2,exact,CASC2
15809,TACC2,exact,TACC2
15810,DPYSL4,exact,DPYSL4
15811,CYP2E1,exact,CYP2E1
15812,B4GALNT3,exact,B4GALNT3
15813,CACNA1C,exact,CACNA1C
15814,AC005342.1,unmatched,
15815,TSPAN9,exact,TSPAN9
15816,AC006207.1,unmatched,
15817,AKAP3,exact,AKAP3
15818,GALNT8,exact,GALNT8
15819,PLEKHG6,exact,PLEKHG6
15820,AC006064.4,unmatched,
15821,C1S,exact,C1S
15822,C1R,exact,C1R
15823,SLC2A14,exact,SLC2A14
15824,AICDA,exact,AICDA
15825,LINC02390,exact,LINC02390
15826,STYK1,exact,STYK1
15827,BCL2L14,exact,BCL2L14
15828,GSG1,exact,GSG1
15829,EMP1,exact,EMP1
15830,AC092112.1,unmatched,
15831,GYS2,exact,GYS2
15832,SOX5,exact,SOX5
15833,BCAT1,exact,BCAT1
15834,ARNTL2,official_alias,ARNTL2
15835,AC009318.4,unmatched,
15836,FGD4,exact,FGD4
15837,PKP2,exact,PKP2
15838,AC025031.2,unmatched,
15839,LINC02416,unmatched,
15840,LINC02156,unmatched,
15841,AC004241.2,unmatched,
15842,VDR,exact,VDR
15843,AC074029.3,unmatched,
15844,CCDC184,exact,CCDC184
15845,FAM186B,exact,FAM186B
15846,FAIM2,exact,FAIM2
15847,AQP6,exact,AQP6
15848,AC008121.3,unmatched,
15849,AC068987.2,unmatched,
15850,NR4A1,exact,NR4A1
15851,AC025259.3,unmatched,
15852,KRT7,exact,KRT7
15853,KRT86,exact,KRT86
15854,ESPL1,exact,ESPL1
15855,AC023794.4,unmatched,
15856,MUCL1,exact,MUCL1
15857,ITGA7,exact,ITGA7
15858,AC023055.1,unmatched,
15859,AC034102.4,unmatched,
15860,MIP,exact,MIP
15861,AC137834.2,unmatched,
15862,NDUFA4L2,exact,NDUFA4L2
15863,AC126614.1,unmatched,
15864,GLI1,exact,GLI1
15865,CYP27B1,exact,CYP27B1
15866,AC025165.4,unmatched,
15867,AC083805.1,unmatched,
15868,MSRB3,exact,MSRB3
15869,LLPH-DT,exact,LLPH-DT
15870,AC078777.1,unmatched,
15871,AC025423.4,unmatched,
15872,LYZ,exact,LYZ
15873,AC025257.1,unmatched,
15874,NAV3,exact,NAV3
15875,DUSP6,exact,DUSP6
15876,POC1B-GALNT4,exact,POC1B-GALNT4
15877,LINC02391,unmatched,
15878,AC063949.2,unmatched,
15879,LINC02397,unmatched,
15880,AC073655.1,unmatched,
15881,CEP83-DT,exact,CEP83-DT
15882,FGD6,exact,FGD6
15883,CCDC38,exact,CCDC38
15884,HAL,exact,HAL
15885,LINC02452,unmatched,
15886,AC008149.1,unmatched,
15887,ANKS1B,exact,ANKS1B
15888,AC079907.1,unmatched,
15889,AC025265.1,unmatched,
15890,GLT8D2,exact,GLT8D2
15891,ALDH1L2,exact,ALDH1L2
15892,AC016257.1,unmatched,
15893,AC007570.1,unmatched,
15894,CUX2,exact,CUX2
15895,ATXN2-AS,exact,ATXN2-AS
15896,DTX1,exact,DTX1
15897,RASAL1,exact,RASAL1
15898,KSR2,exact,KSR2
15899,AC026367.1,unmatched,
15900,PLA2G1B,exact,PLA2G1B
15901,AC063943.1,unmatched,
15902,AC125616.1,unmatched,
15903,AC069234.5,unmatched,
15904,HNF1A,exact,HNF1A
15905,AC069209.1,unmatched,
15906,AC084018.1,unmatched,
15907,CLIP1-AS1,exact,CLIP1-AS1
15908,HCAR1,exact,HCAR1
15909,AC068768.1,unmatched,
15910,AC068768.2,unmatched,
15911,AC117503.1,unmatched,
15912,AC068790.8,unmatched,
15913,AC068790.9,unmatched,
15914,AC073911.1,unmatched,
15915,TPTE2,exact,TPTE2
15916,GJB6,exact,GJB6
15917,IL17D,exact,IL17D
15918,LATS2-AS1,unmatched,
15919,SKA3,exact,SKA3
15920,PABPC3,exact,PABPC3
15921,AL590787.1,unmatched,
15922,MTUS2,exact,MTUS2
15923,KL,exact,KL
15924,LINC02334,unmatched,
15925,LINC00571,exact,LINC00571
15926,VWA8-AS1,exact,VWA8-AS1
15927,LINC02341,exact,LINC02341
15928,TNFSF11,exact,TNFSF11
15929,AL512506.3,unmatched,
15930,SERP2,exact,SERP2
15931,SLC25A30-AS1,exact,SLC25A30-AS1
15932,MED4-AS1,exact,MED4-AS1
15933,SERPINE3,exact,SERPINE3
15934,NDFIP2,exact,NDFIP2
15935,LINC01068,exact,LINC01068
15936,SPRY2,exact,SPRY2
15937,GPC5,exact,GPC5
15938,FARP1-AS1,unmatched,
15939,STK24-AS1,unmatched,
15940,AL136961.1,unmatched,
15941,AL138694.1,unmatched,
15942,AL139385.1,unmatched,
15943,TMEM255B,exact,TMEM255B
15944,GAS6,exact,GAS6
15945,GAS6-DT,exact,GAS6-DT
15946,AL355075.1,unmatched,
15947,AL135744.1,unmatched,
15948,OR10G3,exact,OR10G3
15949,TRAV8-1,exact,TRAV8-1
15950,TRAV10,exact,TRAV10
15951,TRAV8-4,exact,TRAV8-4
15952,TRAV9-2,exact,TRAV9-2
15953,TRDV1,exact,TRDV1
15954,TRAV24,exact,TRAV24
15955,TRAV34,exact,TRAV34
15956,TRAV35,exact,TRAV35
15957,TRAV38-1,exact,TRAV38-1
15958,TRAV39,exact,TRAV39
15959,LINC02332,exact,LINC02332
15960,PRMT5-AS1,unmatched,
15961,AL132780.2,unmatched,
15962,JPH4,exact,JPH4
15963,CARMIL3,exact,CARMIL3
15964,AL139353.2,unmatched,
15965,AL132639.3,unmatched,
15966,LINC02315,unmatched,
15967,AL627171.2,unmatched,
15968,AL358333.2,unmatched,
15969,AL358333.3,unmatched,
15970,NID2,exact,NID2
15971,FERMT2,exact,FERMT2
15972,SAMD4A,exact,SAMD4A
15973,HIF1A-AS1,unmatched,
15974,AL161756.3,unmatched,
15975,AL139022.1,unmatched,
15976,AL391261.2,unmatched,
15977,PLEK2,exact,PLEK2
15978,PLEKHH1,exact,PLEKHH1
15979,ARG2,exact,ARG2
15980,AL391262.1,unmatched,
15981,AL359317.2,unmatched,
15982,PLEKHD1,exact,PLEKHD1
15983,SLC10A1,exact,SLC10A1
15984,SYNJ2BP-COX16,exact,SYNJ2BP-COX16
15985,AC004816.2,unmatched,
15986,DPF3,exact,DPF3
15987,AC005280.2,unmatched,
15988,AC005225.2,unmatched,
15989,AC005520.1,unmatched,
15990,AC005520.5,unmatched,
15991,LTBP2,exact,LTBP2
15992,FOS,exact,FOS
15993,FLVCR2,exact,FLVCR2
15994,ESRRB,exact,ESRRB
15995,TMEM63C,exact,TMEM63C
15996,SAMD15,exact,SAMD15
15997,NOXRED1,exact,NOXRED1
15998,TSHR,exact,TSHR
15999,AL137230.1,unmatched,
16000,TTC7B,exact,TTC7B
16001,UNC79,exact,UNC79
16002,OTUB2,exact,OTUB2
16003,PPP4R4,exact,PPP4R4
16004,CLMN,exact,CLMN
16005,AL133467.1,unmatched,
16006,LINC02291,exact,LINC02291
16007,AL163932.1,unmatched,
16008,EML1,exact,EML1
16009,AL157912.1,unmatched,
16010,LINC02323,exact,LINC02323
16011,TNFAIP2,exact,TNFAIP2
16012,LINC00637,unmatched,
16013,TDRD9,exact,TDRD9
16014,AL583810.1,unmatched,
16015,CEP170B,exact,CEP170B
16016,JAG2,exact,JAG2
16017,IGHM,unmatched,
16018,FAM30A,exact,FAM30A
16019,LINC00221,exact,LINC00221
16020,NDN,exact,NDN
16021,AC124312.2,unmatched,
16022,LINC02249,exact,LINC02249
16023,AC091057.3,unmatched,
16024,AC123768.2,unmatched,
16025,AC010809.1,unmatched,
16026,DPH6-DT,unmatched,
16027,AC116158.1,unmatched,
16028,THBS1,exact,THBS1
16029,AC012377.1,unmatched,
16030,AC021755.3,unmatched,
16031,RAD51,exact,RAD51
16032,SPINT1-AS1,exact,SPINT1-AS1
16033,SPINT1,exact,SPINT1
16034,RHOV,exact,RHOV
16035,CHAC1,exact,CHAC1
16036,JMJD7,exact,JMJD7
16037,AC090510.2,unmatched,
16038,AC090510.1,unmatched,
16039,FRMD5,exact,FRMD5
16040,AC051619.4,unmatched,
16041,C15orf48,exact,C15orf48
16042,AC025580.1,unmatched,
16043,AC068722.2,unmatched,
16044,SLC24A5,exact,SLC24A5
16045,FBN1,exact,FBN1
16046,SHC4,exact,SHC4
16047,ATP8B4,exact,ATP8B4
16048,SLC27A2,exact,SLC27A2
16049,HDC,exact,HDC
16050,AC021752.1,unmatched,
16051,AC090971.1,unmatched,
16052,MYO5C,exact,MYO5C
16053,AC018904.1,unmatched,
16054,CCNB2,exact,CCNB2
16055,MYO1E,exact,MYO1E
16056,GCNT3,exact,GCNT3
16057,AC009554.1,unmatched,
16058,AC032011.1,unmatched,
16059,AC087632.1,unmatched,
16060,MEGF11,exact,MEGF11
16061,AC055855.1,unmatched,
16062,AC087482.1,unmatched,
16063,NOX5,exact,NOX5
16064,KIF23,exact,KIF23
16065,NR2E3,exact,NR2E3
16066,AC009690.2,unmatched,
16067,ADPGK-AS1,exact,ADPGK-AS1
16068,SEMA7A,exact,SEMA7A
16069,LMAN1L,exact,LMAN1L
16070,SCAMP5,exact,SCAMP5
16071,AC105020.3,unmatched,
16072,TMEM266,exact,TMEM266
16073,AC091100.1,unmatched,
16074,AC090260.1,unmatched,
16075,ADAMTS7,exact,ADAMTS7
16076,AP3B2,exact,AP3B2
16077,AC105339.3,unmatched,
16078,AC022558.3,unmatched,
16079,ALPK3,exact,ALPK3
16080,ACAN,exact,ACAN
16081,KIF7,exact,KIF7
16082,ZNF774,exact,ZNF774
16083,CRTC3-AS1,exact,CRTC3-AS1
16084,PRC1-AS1,exact,PRC1-AS1
16085,LINC00923,exact,LINC00923
16086,ARRDC4,exact,ARRDC4
16087,AC118658.1,unmatched,
16088,LRRK1,exact,LRRK1
16089,AC090907.2,unmatched,
16090,PCSK6-AS1,exact,PCSK6-AS1
16091,HBA2,exact,HBA2
16092,HBA1,exact,HBA1
16093,HBQ1,exact,HBQ1
16094,AC004754.1,unmatched,
16095,AL031600.1,unmatched,
16096,AL031717.1,unmatched,
16097,NPW,exact,NPW
16098,AC009065.3,unmatched,
16099,RAB26,exact,RAB26
16100,DNASE1L2,exact,DNASE1L2
16101,AC106820.2,unmatched,
16102,AC093525.3,unmatched,
16103,PRSS33,exact,PRSS33
16104,KREMEN2,exact,KREMEN2
16105,AC025283.3,unmatched,
16106,AC009171.2,unmatched,
16107,GLIS2,exact,GLIS2
16108,C16orf96,exact,C16orf96
16109,AC023830.2,unmatched,
16110,LINC02177,exact,LINC02177
16111,EMP2,exact,EMP2
16112,TVP23A,exact,TVP23A
16113,AC009121.1,unmatched,
16114,AC007601.1,unmatched,
16115,AC109597.2,unmatched,
16116,AC126763.1,unmatched,
16117,AC026401.1,unmatched,
16118,AF001548.1,unmatched,
16119,NPIPA7,exact,NPIPA7
16120,AC126755.3,unmatched,
16121,AC099518.4,unmatched,
16122,AC099518.5,unmatched,
16123,AC130456.5,unmatched,
16124,AC002550.1,unmatched,
16125,AC004381.1,unmatched,
16126,DNAH3,exact,DNAH3
16127,AC009034.1,unmatched,
16128,SLC5A11,exact,SLC5A11
16129,AC106739.2,unmatched,
16130,EIF3CL,exact,EIF3CL
16131,SULT1A2,exact,SULT1A2
16132,ATP2A1,exact,ATP2A1
16133,AC109460.1,unmatched,
16134,AC109460.4,unmatched,
16135,AC009133.2,unmatched,
16136,ASPHD1,exact,ASPHD1
16137,AC012645.2,unmatched,
16138,SLX1A,exact,SLX1A
16139,NPIPB13,exact,NPIPB13
16140,AC093249.2,unmatched,
16141,SHCBP1,exact,SHCBP1
16142,AC007728.1,unmatched,
16143,CRNDE,exact,CRNDE
16144,MT1G,exact,MT1G
16145,CETP,exact,CETP
16146,AC023825.2,unmatched,
16147,CCL22,exact,CCL22
16148,NDRG4,exact,NDRG4
16149,CDH8,exact,CDH8
16150,AC010542.4,unmatched,
16151,CMTM2,exact,CMTM2
16152,AC044802.1,unmatched,
16153,RRAD,exact,RRAD
16154,B3GNT9,exact,B3GNT9
16155,HSF4,exact,HSF4
16156,ZDHHC1,exact,ZDHHC1
16157,TSNAXIP1,exact,TSNAXIP1
16158,PDF,exact,PDF
16159,AC092115.3,unmatched,
16160,MARVELD3,exact,MARVELD3
16161,HP,exact,HP
16162,AC004943.1,unmatched,
16163,BCAR1,exact,BCAR1
16164,AC025287.4,unmatched,
16165,AC105411.1,unmatched,
16166,AC092718.2,unmatched,
16167,AC092718.8,unmatched,
16168,C16orf46,exact,C16orf46
16169,AC092718.5,unmatched,
16170,AC092718.6,unmatched,
16171,AC092718.1,unmatched,
16172,HSD17B2,exact,HSD17B2
16173,ADAD2,exact,ADAD2
16174,ATP2C2,exact,ATP2C2
16175,CRISPLD2,exact,CRISPLD2
16176,AC092127.2,unmatched,
16177,AC092127.1,unmatched,
16178,LINC02132,exact,LINC02132
16179,AC092723.3,unmatched,
16180,AC135012.1,unmatched,
16181,AC010536.3,unmatched,
16182,AC010536.1,unmatched,
16183,AC126696.3,unmatched,
16184,AC135782.1,unmatched,
16185,LINC00304,exact,LINC00304
16186,LINC02166,exact,LINC02166
16187,AC010538.1,unmatched,
16188,AC087392.5,unmatched,
16189,RTN4RL1,exact,RTN4RL1
16190,AC090617.5,unmatched,
16191,AC027796.3,unmatched,
16192,HASPIN,exact,HASPIN
16193,GLTPD2,exact,GLTPD2
16194,AC004771.2,unmatched,
16195,AC004148.1,unmatched,
16196,AIPL1,exact,AIPL1
16197,PITPNM3,exact,PITPNM3
16198,RNASEK-C17orf49,exact,RNASEK-C17orf49
16199,MIR497HG,exact,MIR497HG
16200,PLSCR3,exact,PLSCR3
16201,AC016876.3,unmatched,
16202,SOX15,exact,SOX15
16203,ATP1B2,exact,ATP1B2
16204,ALOX12B,exact,ALOX12B
16205,AC129492.4,unmatched,
16206,AC135178.3,unmatched,
16207,AC135178.2,unmatched,
16208,CCDC42,exact,CCDC42
16209,AC002091.1,unmatched,
16210,AC002347.1,unmatched,
16211,CDRT1,unmatched,
16212,LINC02087,unmatched,
16213,ADORA2B,exact,ADORA2B
16214,AC093484.3,unmatched,
16215,AC093484.4,unmatched,
16216,EVPLL,exact,EVPLL
16217,EPN2-AS1,exact,EPN2-AS1
16218,SLC47A2,exact,SLC47A2
16219,AC087393.2,unmatched,
16220,AC002094.2,unmatched,
16221,AC010761.3,unmatched,
16222,TLCD1,exact,TLCD1
16223,AC010761.4,unmatched,
16224,AC068025.1,unmatched,
16225,CORO6,exact,CORO6
16226,AC104984.1,unmatched,
16227,AC104984.4,unmatched,
16228,TBC1D29,official_alias,TBC1D29
16229,AC127024.2,unmatched,
16230,AC127024.6,unmatched,
16231,AC130324.2,unmatched,
16232,AC130324.3,unmatched,
16233,AC004253.1,unmatched,
16234,CCL1,exact,CCL1
16235,AC004223.4,unmatched,
16236,SLC35G3,exact,SLC35G3
16237,AC060766.4,unmatched,
16238,AC244100.2,unmatched,
16239,LHX1,exact,LHX1
16240,AC243585.2,unmatched,
16241,TBC1D3L,exact,TBC1D3L
16242,GPR179,exact,GPR179
16243,AC006441.1,unmatched,
16244,PNMT,exact,PNMT
16245,ZPBP2,exact,ZPBP2
16246,CDC6,exact,CDC6
16247,RARA-AS1,exact,RARA-AS1
16248,TNS4,exact,TNS4
16249,JUP,exact,JUP
16250,TTC25,official_alias,TTC25
16251,ZNF385C,exact,ZNF385C
16252,C17orf113,exact,C17orf113
16253,KCNH4,exact,KCNH4
16254,PLEKHH3,exact,PLEKHH3
16255,CCR10,exact,CCR10
16256,AOC2,exact,AOC2
16257,AOC3,exact,AOC3
16258,LINC00854,official_alias,LINC00854
16259,AC023855.1,unmatched,
16260,C17orf53,official_alias,C17orf53
16261,RUNDC3A-AS1,unmatched,
16262,GJC1,exact,GJC1
16263,HIGD1B,exact,HIGD1B
16264,GFAP,exact,GFAP
16265,AC015936.1,unmatched,
16266,SPATA32,exact,SPATA32
16267,AC040934.1,unmatched,
16268,AC015674.1,unmatched,
16269,LRRC46,exact,LRRC46
16270,AC018521.7,unmatched,
16271,AC004477.3,unmatched,
16272,HOXB6,exact,HOXB6
16273,HOXB8,exact,HOXB8
16274,HOXB9,exact,HOXB9
16275,IGF2BP1,exact,IGF2BP1
16276,PHOSPHO1,exact,PHOSPHO1
16277,DLX3,exact,DLX3
16278,SAMD14,exact,SAMD14
16279,SGCA,exact,SGCA
16280,LINC00483,official_alias,LINC00483
16281,HLF,exact,HLF
16282,LPO,exact,LPO
16283,SEPT4-AS1,official_alias,SEPT4-AS1
16284,RNFT1-DT,exact,RNFT1-DT
16285,AC080038.2,unmatched,
16286,PRR29,exact,PRR29
16287,MILR1,exact,MILR1
16288,AC103810.5,unmatched,
16289,AC134407.1,unmatched,
16290,LINC00511,exact,LINC00511
16291,AC097641.2,unmatched,
16292,SMIM5,exact,SMIM5
16293,ITGB4,exact,ITGB4
16294,GALR2,exact,GALR2
16295,SPHK1,exact,SPHK1
16296,CYGB,exact,CYGB
16297,AC015802.4,unmatched,
16298,LINC02080,exact,LINC02080
16299,C17orf99,exact,C17orf99
16300,AC087645.2,unmatched,
16301,LINC02078,exact,LINC02078
16302,CBX2,exact,CBX2
16303,AC120024.1,unmatched,
16304,AC027601.1,unmatched,
16305,AC027601.4,unmatched,
16306,AC145207.2,unmatched,
16307,AC132872.3,unmatched,
16308,SECTM1,exact,SECTM1
16309,AC132938.1,unmatched,
16310,AC132938.3,unmatched,
16311,CLUL1,exact,CLUL1
16312,AP001020.1,unmatched,
16313,ANKRD62,exact,ANKRD62
16314,TUBB6,exact,TUBB6
16315,LDLRAD4-AS1,exact,LDLRAD4-AS1
16316,AC090912.1,unmatched,
16317,AC011731.1,unmatched,
16318,CABYR,exact,CABYR
16319,B4GALT6,exact,B4GALT6
16320,DTNA,exact,DTNA
16321,MOCOS,exact,MOCOS
16322,AC015961.1,unmatched,
16323,LINC00907,exact,LINC00907
16324,SIGLEC15,exact,SIGLEC15
16325,RPL17-C18orf32,exact,RPL17-C18orf32
16326,MYO5B,exact,MYO5B
16327,SKA1,exact,SKA1
16328,ALPK2,exact,ALPK2
16329,AC104971.3,unmatched,
16330,AC104365.3,unmatched,
16331,RNF152,exact,RNF152
16332,TNFRSF11A,exact,TNFRSF11A
16333,HMSD,exact,HMSD
16334,CNDP1,exact,CNDP1
16335,AC093330.1,unmatched,
16336,AL031665.2,unmatched,
16337,SIRPD,exact,SIRPD
16338,AL121899.1,unmatched,
16339,AL049712.1,unmatched,
16340,CPXM1,exact,CPXM1
16341,AVP,exact,AVP
16342,UBOX5-AS1,exact,UBOX5-AS1
16343,SLC4A11,exact,SLC4A11
16344,SMOX,exact,SMOX
16345,AL121890.2,unmatched,
16346,AL121890.5,unmatched,
16347,AL121890.4,unmatched,
16348,JAG1,exact,JAG1
16349,SPTLC3,exact,SPTLC3
16350,ISM1,exact,ISM1
16351,AL390037.1,unmatched,
16352,AL035661.1,unmatched,
16353,FAM182B,unmatched,
16354,ID1,exact,ID1
16355,TPX2,exact,TPX2
16356,AL121583.1,unmatched,
16357,AL121906.2,unmatched,
16358,ZNF341-AS1,exact,ZNF341-AS1
16359,SPAG4,exact,SPAG4
16360,EPB41L1,exact,EPB41L1
16361,MYL9,exact,MYL9
16362,NNAT,exact,NNAT
16363,AL391095.3,unmatched,
16364,Z98752.4,unmatched,
16365,TOX2,exact,TOX2
16366,AL139352.1,unmatched,
16367,KCNK15,exact,KCNK15
16368,SDC4,exact,SDC4
16369,TP53TG5,exact,TP53TG5
16370,UBE2C,exact,UBE2C
16371,PLTP,exact,PLTP
16372,MMP9,exact,MMP9
16373,SLC13A3,exact,SLC13A3
16374,PTGIS,exact,PTGIS
16375,SNAI1,exact,SNAI1
16376,SALL4,exact,SALL4
16377,BCAS1,exact,BCAS1
16378,DOK5,exact,DOK5
16379,TUBB1,exact,TUBB1
16380,MIR1-1HG-AS1,unmatched,
16381,AL357033.1,unmatched,
16382,FNDC11,exact,FNDC11
16383,RTEL1,exact,RTEL1
16384,RTEL1-TNFRSF6B,exact,RTEL1-TNFRSF6B
16385,AL121845.3,unmatched,
16386,ZBTB46,exact,ZBTB46
16387,LKAAEAR1,exact,LKAAEAR1
16388,CIRBP-AS1,exact,CIRBP-AS1
16389,AC027307.1,unmatched,
16390,AC012615.2,unmatched,
16391,CSNK1G2-AS1,exact,CSNK1G2-AS1
16392,AC004490.1,unmatched,
16393,AMH,exact,AMH
16394,PEAK3,exact,PEAK3
16395,CELF5,exact,CELF5
16396,C19orf71,unmatched,
16397,ATCAY,exact,ATCAY
16398,ANKRD24,exact,ANKRD24
16399,EBI3,exact,EBI3
16400,AC007292.1,unmatched,
16401,LRG1,exact,LRG1
16402,DPP9-AS1,exact,DPP9-AS1
16403,AC005523.1,unmatched,
16404,AC022517.1,unmatched,
16405,ACER1,exact,ACER1
16406,TNFSF9,exact,TNFSF9
16407,CD70,exact,CD70
16408,C3,exact,C3
16409,AC008878.3,unmatched,
16410,CAMSAP3,exact,CAMSAP3
16411,PRR36,exact,PRR36
16412,LRRC8E,exact,LRRC8E
16413,AC010336.4,unmatched,
16414,CTXN1,exact,CTXN1
16415,AC022146.2,unmatched,
16416,ANGPTL4,exact,ANGPTL4
16417,AC136469.1,unmatched,
16418,COL5A3,exact,COL5A3
16419,RDH8,exact,RDH8
16420,AC011511.5,unmatched,
16421,ICAM4,exact,ICAM4
16422,ICAM5,exact,ICAM5
16423,SPC24,exact,SPC24
16424,ZNF878,exact,ZNF878
16425,AC010422.3,unmatched,
16426,SYCE2,exact,SYCE2
16427,AC138474.1,unmatched,
16428,NANOS3,exact,NANOS3
16429,PALM3,exact,PALM3
16430,LINC01841,exact,LINC01841
16431,LINC01842,exact,LINC01842
16432,OR7C1,exact,OR7C1
16433,OR7A17,exact,OR7A17
16434,AC004257.1,unmatched,
16435,AC005776.2,unmatched,
16436,AC004597.1,unmatched,
16437,OR10H1,exact,OR10H1
16438,AC008894.2,unmatched,
16439,AC020917.2,unmatched,
16440,AC008764.3,unmatched,
16441,TMEM38A,exact,TMEM38A
16442,AC020913.1,unmatched,
16443,CCDC194,exact,CCDC194
16444,KCNN1,exact,KCNN1
16445,IFI30,exact,IFI30
16446,AC005253.2,unmatched,
16447,CRLF1,exact,CRLF1
16448,TSSK6,exact,TSSK6
16449,CILP2,exact,CILP2
16450,AC092329.1,unmatched,
16451,AC010300.1,unmatched,
16452,TSHZ3,exact,TSHZ3
16453,RGS9BP,exact,RGS9BP
16454,LRP3,exact,LRP3
16455,AC010504.1,unmatched,
16456,AC002128.2,unmatched,
16457,FFAR3,exact,FFAR3
16458,UPK1A,exact,UPK1A
16459,UPK1A-AS1,exact,UPK1A-AS1
16460,ZBTB32,exact,ZBTB32
16461,AD000671.2,unmatched,
16462,KIRREL2,exact,KIRREL2
16463,APLP1,exact,APLP1
16464,AC020928.3,unmatched,
16465,AC022144.1,unmatched,
16466,AC011455.1,unmatched,
16467,FBXO27,exact,FBXO27
16468,IFNL1,exact,IFNL1
16469,LGALS14,exact,LGALS14
16470,AC005614.1,unmatched,
16471,MIA-RAB4B,unmatched,
16472,MIA,exact,MIA
16473,PRR19,exact,PRR19
16474,CEACAM19,exact,CEACAM19
16475,NECTIN2,exact,NECTIN2
16476,APOE,exact,APOE
16477,AC011481.1,unmatched,
16478,NKPD1,exact,NKPD1
16479,AC007785.3,unmatched,
16480,DACT3-AS1,exact,DACT3-AS1
16481,AC008622.2,unmatched,
16482,C5AR1,exact,C5AR1
16483,AC011466.1,unmatched,
16484,FAM83E,exact,FAM83E
16485,RASIP1,exact,RASIP1
16486,KCNA7,exact,KCNA7
16487,AC010643.1,unmatched,
16488,IL4I1,exact,IL4I1
16489,MYH14,exact,MYH14
