resample_id,target_index,comparison,pathway,representation,seed,mapping_changed_fraction,norm_max_difference,raw_p,adjusted_p,qval,score,significant,canonical_true_score,resampled_true_score,true_minus_control_score
1.0,30.0,cd4_0h_vs_24h,REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,true,,0.0,0.0,1.77726970010602e-05,0.0021860417311304,1.63105534906276,4.75024666314563,True,4.418772941503782,4.75024666314563,0.0
2.0,1.0,cd4_0h_vs_12h,KEGG_NITROGEN_METABOLISM,permuted,20461814.0,0.941176470588235,0.0,0.0034223189265975,0.420945227971492,0.613004412282997,2.46567952091782,False,4.418772941503782,3.79545011009365,1.3297705891758298
2.0,1.0,cd4_0h_vs_12h,KEGG_NITROGEN_METABOLISM,random,20471814.0,1.0,1.11022302462516e-16,0.0010996776918826,0.13526035610156,0.932110226066041,2.95873458497628,False,4.418772941503782,3.79545011009365,0.8367155251173699
2.0,1.0,cd4_0h_vs_12h,KEGG_NITROGEN_METABOLISM,true,,0.0,0.0,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True,4.418772941503782,3.79545011009365,0.0
2.0,2.0,cd4_0h_vs_12h,KEGG_PENTOSE_PHOSPHATE_PATHWAY,permuted,20462814.0,1.0,0.0,3.52341775794401e-06,0.000433380384227113,1.83388406114409,5.45303586115776,True,2.7057819429935717,4.41877294150378,-1.0342629196539797
2.0,2.0,cd4_0h_vs_12h,KEGG_PENTOSE_PHOSPHATE_PATHWAY,random,20472814.0,1.0,2.22044604925031e-16,1.49821174952854e-06,0.00018428004519201,1.93249105817205,5.82442680135432,True,2.7057819429935717,4.41877294150378,-1.4056538598505393
2.0,2.0,cd4_0h_vs_12h,KEGG_PENTOSE_PHOSPHATE_PATHWAY,true,,0.0,0.0,3.81265104892234e-05,0.00468956079017448,1.52606285259303,4.41877294150378,True,2.7057819429935717,4.41877294150378,0.0
2.0,3.0,cd4_0h_vs_12h,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,permuted,20463814.0,0.95,0.0,0.00946978291842922,1.0,0.0,2.02365997647813,False,3.2246170096791245,3.79545011009365,1.7717901336155202
2.0,3.0,cd4_0h_vs_12h,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,random,20473814.0,1.0,2.22044604925031e-16,0.0150822934297104,1.0,0.0,1.82153261416016,False,3.2246170096791245,3.79545011009365,1.97391749593349
2.0,3.0,cd4_0h_vs_12h,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,true,,0.0,0.0,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True,3.2246170096791245,3.79545011009365,0.0
2.0,4.0,cd4_0h_vs_12h,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,permuted,20464814.0,0.952380952380952,0.0,3.52341775794401e-06,0.000433380384227113,1.83388406114409,5.45303586115776,True,2.7057819429935717,6.20919355894615,0.7561576977883897
2.0,4.0,cd4_0h_vs_12h,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,random,20474814.0,1.0,2.22044604925031e-16,0.000160158462101912,0.0196994908385352,1.30596515981639,3.79545011009365,True,2.7057819429935717,6.20919355894615,2.4137434488525
2.0,4.0,cd4_0h_vs_12h,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,true,,0.0,0.0,6.1774102028672e-07,7.59821454952666e-05,2.02960302707371,6.20919355894615,True,2.7057819429935717,6.20919355894615,0.0
2.0,5.0,cd4_0h_vs_12h,REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,permuted,20465814.0,0.944444444444444,0.0,1.77726970010602e-05,0.0021860417311304,1.63105534906276,4.75024666314563,True,3.2246170096791245,3.79545011009365,-0.9547965530519797
